label,img_id,confidence,xmin,ymin,xmax,ymax
barrier,20200829160701219_1.mp4_141,0.110433,40.0,512.0,72.0,528.0
barrier,20200829160701219_1.mp4_282,0.893229,1033.01,499.342,1082.99,538.658
barrier,20200829160701219_1.mp4_282,0.227051,578.0,512.0,592.0,521.0
barrier,20200829160701219_1.mp4_282,0.893229,1033.01,499.342,1082.99,538.658
barrier,20200829160701219_1.mp4_282,0.227051,578.0,512.0,592.0,521.0
barrier,20200829160701219_1.mp4_282,0.122803,572.0,511.585,597.585,526.0
barrier,20200829160701219_1.mp4_282,0.893229,1033.01,499.342,1082.99,538.658
barrier,20200829160701219_1.mp4_282,0.349853,575.894,511.854,593.96,522.755
barrier,20200829160701219_1.mp4_282,0.893229,1033.01,499.342,1082.99,538.658
barrier,20200829160701219_1.mp4_282,0.349853,575.894,511.854,593.96,522.755
coast,20200829163250129_1.mp4_168,0.833008,0.0,210.793,1920.0,469.405
barrier,20200829163250129_1.mp4_168,0.693197,1090.34,395.171,1124.73,416.293
barrier,20200829163250129_1.mp4_168,0.261556,641.0,348.0,691.0,374.0
coast,20200829163250129_1.mp4_168,0.833008,0.0,210.793,1920.0,469.405
barrier,20200829163250129_1.mp4_168,0.693197,1090.34,395.171,1124.73,416.293
barrier,20200829163250129_1.mp4_168,0.316203,641.173,348.691,689.445,374.346
barrier,20200829163250129_1.mp4_168,0.139893,204.0,319.0,240.0,342.0
barrier,20200829163250129_1.mp4_168,0.0753605,226.09,330.0,240.0,340.0
barrier,20200829163250129_1.mp4_168,0.071696,1024.0,388.0,1038.0,397.0
coast,20200829163250129_1.mp4_168,0.833008,0.0,210.793,1920.0,469.405
barrier,20200829163250129_1.mp4_168,0.693197,1090.34,395.171,1124.73,416.293
barrier,20200829163250129_1.mp4_168,0.316203,641.173,348.691,689.445,374.346
barrier,20200829163250129_1.mp4_168,0.139893,204.0,319.0,240.0,342.0
barrier,20200829163250129_1.mp4_168,0.0719807,226.0,330.0,240.0,340.0
barrier,20200829163250129_1.mp4_168,0.071696,1024.0,388.0,1038.0,397.0
coast,20200829163250129_1.mp4_168,0.833008,0.0,210.793,1920.0,469.405
barrier,20200829163250129_1.mp4_168,0.693197,1090.34,395.171,1124.73,416.293
barrier,20200829163250129_1.mp4_168,0.316203,641.173,348.691,689.445,374.346
barrier,20200829163250129_1.mp4_168,0.211873,211.474,322.737,240.0,341.321
barrier,20200829163250129_1.mp4_168,0.071696,1024.0,388.0,1038.0,397.0
barrier,20200829163250129_1.mp4_168,0.0574239,0.0,760.948,98.8733,902.589
coast,20200829160701219_2.mp4_46,0.748372,1147.76,403.995,1916.72,504.041
coast,20200829160701219_2.mp4_46,0.748372,1147.76,403.995,1916.72,504.041
coast,20200829160701219_2.mp4_46,0.748372,1147.76,403.995,1916.72,504.041
coast,20200829160701219_2.mp4_46,0.748372,1147.76,403.995,1916.72,504.041
barrier,20200829160701219_1.mp4_41,0.863281,826.2,387.06,916.449,436.913
barrier,20200829160701219_1.mp4_41,0.863281,826.2,387.06,916.449,436.913
barrier,20200829160701219_1.mp4_41,0.219004,1122.72,374.905,1137.09,382.095
barrier,20200829160701219_1.mp4_41,0.146375,929.936,410.692,969.416,436.064
barrier,20200829160701219_1.mp4_41,0.138102,712.0,419.0,722.0,425.0
barrier,20200829160701219_1.mp4_41,0.121582,901.593,296.554,958.35,335.819
barrier,20200829160701219_1.mp4_41,0.863281,826.2,387.06,916.449,436.913
barrier,20200829160701219_1.mp4_41,0.219004,1122.72,374.905,1137.09,382.095
barrier,20200829160701219_1.mp4_41,0.141703,930.0,410.748,969.496,436.0
barrier,20200829160701219_1.mp4_41,0.138102,712.0,419.0,722.0,425.0
barrier,20200829160701219_1.mp4_41,0.11027,902.782,296.713,956.539,335.287
barrier,20200829160701219_1.mp4_41,0.863281,826.2,387.06,916.449,436.913
barrier,20200829160701219_1.mp4_41,0.219004,1122.72,374.905,1137.09,382.095
barrier,20200829160701219_1.mp4_41,0.141703,930.0,410.748,969.496,436.0
barrier,20200829160701219_1.mp4_41,0.138102,712.0,419.0,722.0,425.0
barrier,20200829160701219_1.mp4_41,0.11027,902.782,296.713,956.539,335.287
coast,20200829153758943.mp4_160,0.874349,10.6329,146.967,1920.0,444.687
barrier,20200829153758943.mp4_160,0.339111,159.479,433.479,188.521,453.38
barrier,20200829153758943.mp4_160,0.217733,72.0187,428.0,143.321,467.67
coast,20200829153758943.mp4_160,0.874349,10.6329,146.967,1920.0,444.687
barrier,20200829153758943.mp4_160,0.339111,159.479,433.479,188.521,453.38
barrier,20200829153758943.mp4_160,0.217733,72.0187,428.0,143.321,467.67
barrier,20200829153758943.mp4_160,0.187988,101.0,434.0,139.0,464.0
barrier,20200829153758943.mp4_160,0.114421,1088.0,359.0,1100.0,367.0
coast,20200829153758943.mp4_160,0.874349,10.6329,146.967,1920.0,444.687
barrier,20200829153758943.mp4_160,0.405721,85.447,430.78,141.319,465.969
barrier,20200829153758943.mp4_160,0.339111,159.479,433.479,188.521,453.38
barrier,20200829153758943.mp4_160,0.114421,1088.0,359.0,1100.0,367.0
coast,20200829153758943.mp4_160,0.874349,10.6329,146.967,1920.0,444.687
barrier,20200829153758943.mp4_160,0.405721,85.447,430.78,141.319,465.969
barrier,20200829153758943.mp4_160,0.339111,159.479,433.479,188.521,453.38
barrier,20200829153758943.mp4_160,0.114421,1088.0,359.0,1100.0,367.0
barrier,20200829153758943.mp4_75,0.894857,1418.44,418.022,1473.56,444.967
barrier,20200829153758943.mp4_75,0.873372,1179.08,426.67,1246.97,464.985
barrier,20200829153758943.mp4_75,0.873372,1179.08,426.67,1246.97,464.985
barrier,20200829153758943.mp4_75,0.600911,1423.06,419.011,1468.94,443.483
barrier,20200829153758943.mp4_75,0.293945,1409.0,416.0,1483.0,448.0
barrier,20200829153758943.mp4_75,0.055298,300.0,499.0,310.0,507.0
barrier,20200829153758943.mp4_75,0.894857,1418.44,418.022,1473.56,444.967
barrier,20200829153758943.mp4_75,0.873372,1179.08,426.67,1246.97,464.985
barrier,20200829153758943.mp4_75,0.055298,300.0,499.0,310.0,507.0
barrier,20200829153758943.mp4_75,0.894857,1418.44,418.022,1473.56,444.967
barrier,20200829153758943.mp4_75,0.873372,1179.08,426.67,1246.97,464.985
barrier,20200829153758943.mp4_75,0.055298,300.0,499.0,310.0,507.0
coast,20200829155313476.mp4_76,0.759114,35.726,395.051,830.716,504.781
barrier,20200829155313476.mp4_76,0.632406,765.624,418.563,790.708,435.271
coast,20200829155313476.mp4_76,0.759114,35.726,395.051,830.716,504.781
barrier,20200829155313476.mp4_76,0.632406,765.624,418.563,790.708,435.271
barrier,20200829155313476.mp4_76,0.157552,801.866,423.62,814.0,430.38
coast,20200829155313476.mp4_76,0.759114,35.726,395.051,830.716,504.781
barrier,20200829155313476.mp4_76,0.632406,765.624,418.563,790.708,435.271
barrier,20200829155313476.mp4_76,0.147034,802.0,423.736,814.0,430.264
coast,20200829155313476.mp4_76,0.759114,35.726,395.051,830.716,504.781
barrier,20200829155313476.mp4_76,0.632406,765.624,418.563,790.708,435.271
barrier,20200829155313476.mp4_76,0.147034,802.0,423.736,814.0,430.264
coast,20200829163250129_1.mp4_6,0.846354,32.6696,281.993,1920.0,453.67
coast,20200829163250129_1.mp4_6,0.846354,32.6696,281.993,1920.0,453.67
barrier,20200829163250129_1.mp4_6,0.217692,1910.65,550.647,1919.35,563.353
barrier,20200829163250129_1.mp4_6,0.0950724,892.604,710.655,1118.7,829.991
barrier,20200829163250129_1.mp4_6,0.0668133,1307.2,1025.52,1414.74,1064.48
coast,20200829163250129_1.mp4_6,0.846354,32.6696,281.993,1920.0,453.67
barrier,20200829163250129_1.mp4_6,0.217692,1910.65,550.647,1919.35,563.353
barrier,20200829163250129_1.mp4_6,0.0950724,892.604,710.655,1118.7,829.991
barrier,20200829163250129_1.mp4_6,0.0509033,804.691,607.115,847.309,621.442
barrier,20200829163250129_1.mp4_6,0.0506593,1313.0,1026.0,1407.0,1064.0
coast,20200829163250129_1.mp4_6,0.846354,32.6696,281.993,1920.0,453.67
barrier,20200829163250129_1.mp4_6,0.217692,1910.65,550.647,1919.35,563.353
barrier,20200829163250129_1.mp4_6,0.0950724,892.604,710.655,1118.7,829.991
barrier,20200829163250129_1.mp4_6,0.0509033,804.691,607.115,847.309,621.442
barrier,20200829163250129_1.mp4_6,0.0506593,1313.0,1026.0,1407.0,1064.0
coast,20200829160701219_1.mp4_163,0.626953,188.189,443.809,640.601,493.395
coast,20200829160701219_1.mp4_163,0.454915,250.281,444.494,566.707,490.519
coast,20200829160701219_1.mp4_163,0.172038,24.0,442.0,836.0,501.0
barrier,20200829160701219_1.mp4_163,0.064199,1327.26,648.0,1342.25,662.494
coast,20200829160701219_1.mp4_163,0.626953,188.189,443.809,640.601,493.395
coast,20200829160701219_1.mp4_163,0.626953,188.189,443.809,640.601,493.395
coast,20200829160701219_1.mp4_164,0.271973,1.56822,483.909,410.591,530.0
coast,20200829160701219_1.mp4_164,0.442708,2.50607,483.173,402.65,527.686
barrier,20200829160701219_1.mp4_164,0.187073,368.864,487.864,382.864,498.0
barrier,20200829160701219_1.mp4_164,0.155131,1263.8,427.9,1276.2,437.0
barrier,20200829160701219_1.mp4_164,0.129018,1635.0,396.065,1658.87,412.0
barrier,20200829160701219_1.mp4_164,0.0703532,957.929,452.929,968.0,460.0
coast,20200829160701219_1.mp4_164,0.442708,2.50607,483.173,402.65,527.686
barrier,20200829160701219_1.mp4_164,0.187073,368.864,487.864,382.864,498.0
barrier,20200829160701219_1.mp4_164,0.139648,1264.0,428.0,1276.0,437.0
barrier,20200829160701219_1.mp4_164,0.120687,1635.0,396.0,1659.0,412.0
barrier,20200829160701219_1.mp4_164,0.065389,958.0,453.0,968.0,460.0
coast,20200829160701219_1.mp4_164,0.442708,2.50607,483.173,402.65,527.686
barrier,20200829160701219_1.mp4_164,0.187073,368.864,487.864,382.864,498.0
barrier,20200829160701219_1.mp4_164,0.139648,1264.0,428.0,1276.0,437.0
barrier,20200829160701219_1.mp4_164,0.120687,1635.0,396.0,1659.0,412.0
barrier,20200829160701219_1.mp4_164,0.065389,958.0,453.0,968.0,460.0
coast,20200829160701219_1.mp4_65,0.24414,0.0,464.354,589.796,535.417
coast,20200829160701219_1.mp4_65,0.24414,0.0,464.354,589.796,535.417
barrier,20200829160701219_1.mp4_65,0.183594,1312.0,560.0,1332.0,572.0
coast,20200829160701219_1.mp4_65,0.181478,40.0,473.0,236.0,534.0
barrier,20200829160701219_1.mp4_65,0.103785,858.0,488.949,870.0,496.051
barrier,20200829160701219_1.mp4_65,0.0822805,1302.64,558.0,1337.5,574.929
barrier,20200829160701219_1.mp4_65,0.065389,542.0,550.0,572.0,566.0
coast,20200829160701219_1.mp4_65,0.425618,17.0555,468.041,438.942,534.813
barrier,20200829160701219_1.mp4_65,0.26001,1309.35,559.412,1333.47,572.882
barrier,20200829160701219_1.mp4_65,0.09847,858.0,489.0,870.0,496.0
barrier,20200829160701219_1.mp4_65,0.0657551,81.8688,472.302,223.527,520.396
barrier,20200829160701219_1.mp4_65,0.065389,542.0,550.0,572.0,566.0
coast,20200829160701219_1.mp4_65,0.351104,38.5771,468.764,441.581,533.104
barrier,20200829160701219_1.mp4_65,0.26001,1309.35,559.412,1333.47,572.882
barrier,20200829160701219_1.mp4_65,0.09847,858.0,489.0,870.0,496.0
barrier,20200829160701219_1.mp4_65,0.0657551,81.8688,472.302,223.527,520.396
barrier,20200829160701219_1.mp4_65,0.065389,542.0,550.0,572.0,566.0
barrier,20200829153758943.mp4_45,0.91569,980.106,399.099,1028.58,455.862
barrier,20200829153758943.mp4_45,0.874675,1171.4,435.014,1255.29,476.986
barrier,20200829153758943.mp4_45,0.817871,1457.16,456.356,1478.84,468.948
barrier,20200829153758943.mp4_45,0.27832,1825.23,389.815,1890.32,504.185
barrier,20200829153758943.mp4_45,0.874675,1171.4,435.014,1255.29,476.986
barrier,20200829153758943.mp4_45,0.817871,1457.16,456.356,1478.84,468.948
barrier,20200829153758943.mp4_45,0.603678,976.025,395.532,1031.97,460.443
barrier,20200829153758943.mp4_45,0.464193,1827.14,397.097,1886.99,496.503
barrier,20200829153758943.mp4_45,0.312012,988.0,406.0,1022.0,447.0
barrier,20200829153758943.mp4_45,0.189535,1581.61,482.0,1613.87,499.0
barrier,20200829153758943.mp4_45,0.127614,1747.06,487.063,1805.44,512.0
barrier,20200829153758943.mp4_45,0.09375,1336.0,465.0,1350.0,475.0
barrier,20200829153758943.mp4_45,0.0572435,1657.0,488.075,1679.0,505.0
coast,20200829153758943.mp4_45,0.0524495,1542.99,480.259,1884.75,526.141
barrier,20200829153758943.mp4_45,0.91569,980.106,399.099,1028.58,455.862
barrier,20200829153758943.mp4_45,0.874675,1171.4,435.014,1255.29,476.986
barrier,20200829153758943.mp4_45,0.817871,1457.16,456.356,1478.84,468.948
barrier,20200829153758943.mp4_45,0.464193,1827.14,397.097,1886.99,496.503
barrier,20200829153758943.mp4_45,0.189535,1581.61,482.0,1613.87,499.0
barrier,20200829153758943.mp4_45,0.119629,1747.0,487.0,1805.0,512.0
barrier,20200829153758943.mp4_45,0.09375,1336.0,465.0,1350.0,475.0
barrier,20200829153758943.mp4_45,0.0529787,1657.0,488.0,1679.0,505.0
barrier,20200829153758943.mp4_45,0.91569,980.106,399.099,1028.58,455.862
barrier,20200829153758943.mp4_45,0.874675,1171.4,435.014,1255.29,476.986
barrier,20200829153758943.mp4_45,0.817871,1457.16,456.356,1478.84,468.948
barrier,20200829153758943.mp4_45,0.464193,1827.14,397.097,1886.99,496.503
barrier,20200829153758943.mp4_45,0.189535,1581.61,482.0,1613.87,499.0
barrier,20200829153758943.mp4_45,0.119629,1747.0,487.0,1805.0,512.0
barrier,20200829153758943.mp4_45,0.09375,1336.0,465.0,1350.0,475.0
barrier,20200829153758943.mp4_45,0.0529787,1657.0,488.0,1679.0,505.0
coast,20200829160701219_2.mp4_1,0.279622,1202.94,361.122,1847.65,420.158
coast,20200829160701219_2.mp4_1,0.457357,1187.81,358.743,1875.77,418.542
barrier,20200829160701219_2.mp4_1,0.24821,610.289,591.144,655.141,616.57
coast,20200829160701219_2.mp4_1,0.457357,1187.81,358.743,1875.77,418.542
barrier,20200829160701219_2.mp4_1,0.24821,610.289,591.144,655.141,616.57
coast,20200829160701219_2.mp4_1,0.457357,1187.81,358.743,1875.77,418.542
barrier,20200829160701219_2.mp4_1,0.24821,610.289,591.144,655.141,616.57
barrier,20200829153758943.mp4_112,0.890625,1620.09,326.474,1647.91,362.526
barrier,20200829153758943.mp4_112,0.847005,1781.34,310.024,1829.3,359.982
barrier,20200829153758943.mp4_112,0.648275,395.361,354.151,422.217,379.004
barrier,20200829153758943.mp4_112,0.156331,425.0,422.0,503.0,452.0
barrier,20200829153758943.mp4_112,0.105469,328.0,428.0,374.0,454.0
barrier,20200829153758943.mp4_112,0.604004,1622.04,329.546,1645.96,359.454
barrier,20200829153758943.mp4_112,0.563314,1780.0,306.007,1835.0,362.994
barrier,20200829153758943.mp4_112,0.511393,397.598,356.066,420.402,377.934
barrier,20200829153758943.mp4_112,0.407064,425.988,422.214,498.694,451.305
barrier,20200829153758943.mp4_112,0.304616,329.233,427.421,374.075,453.496
barrier,20200829153758943.mp4_112,0.286621,1616.0,320.0,1652.0,369.0
barrier,20200829153758943.mp4_112,0.283691,1784.0,318.0,1818.0,354.0
barrier,20200829153758943.mp4_112,0.209574,1144.99,583.712,1186.72,603.144
barrier,20200829153758943.mp4_112,0.136882,387.0,347.0,429.0,383.0
barrier,20200829153758943.mp4_112,0.0976742,1667.12,344.966,1680.88,354.069
barrier,20200829153758943.mp4_112,0.072469,202.0,384.0,216.0,395.0
barrier,20200829153758943.mp4_112,0.0632376,1644.0,360.0,1656.0,368.143
barrier,20200829153758943.mp4_112,0.890625,1620.09,326.474,1647.91,362.526
barrier,20200829153758943.mp4_112,0.847005,1781.34,310.024,1829.3,359.982
barrier,20200829153758943.mp4_112,0.648275,395.361,354.151,422.217,379.004
barrier,20200829153758943.mp4_112,0.407064,425.988,422.214,498.694,451.305
barrier,20200829153758943.mp4_112,0.297038,329.29,427.355,374.0,453.355
barrier,20200829153758943.mp4_112,0.209574,1144.99,583.712,1186.72,603.144
barrier,20200829153758943.mp4_112,0.0825197,1667.0,345.0,1681.0,354.0
barrier,20200829153758943.mp4_112,0.072469,202.0,384.0,216.0,395.0
barrier,20200829153758943.mp4_112,0.0541993,1644.0,360.0,1656.0,368.0
barrier,20200829153758943.mp4_112,0.890625,1620.09,326.474,1647.91,362.526
barrier,20200829153758943.mp4_112,0.847005,1781.34,310.024,1829.3,359.982
barrier,20200829153758943.mp4_112,0.648275,395.361,354.151,422.217,379.004
barrier,20200829153758943.mp4_112,0.407064,425.988,422.214,498.694,451.305
barrier,20200829153758943.mp4_112,0.297038,329.29,427.355,374.0,453.355
barrier,20200829153758943.mp4_112,0.209574,1144.99,583.712,1186.72,603.144
barrier,20200829153758943.mp4_112,0.0825197,1667.0,345.0,1681.0,354.0
barrier,20200829153758943.mp4_112,0.072469,202.0,384.0,216.0,395.0
barrier,20200829153758943.mp4_112,0.0541993,1644.0,360.0,1656.0,368.0
coast,20200829160701219_1.mp4_18,0.897786,0.67984,156.789,1905.36,451.686
barrier,20200829160701219_1.mp4_18,0.874674,444.897,424.448,508.406,462.216
barrier,20200829160701219_1.mp4_18,0.384115,869.196,411.598,886.804,419.402
barrier,20200829160701219_1.mp4_18,0.251628,644.0,420.0,662.0,428.0
coast,20200829160701219_1.mp4_18,0.897786,0.67984,156.789,1905.36,451.686
barrier,20200829160701219_1.mp4_18,0.874674,444.897,424.448,508.406,462.216
barrier,20200829160701219_1.mp4_18,0.419149,868.929,411.464,887.071,419.452
barrier,20200829160701219_1.mp4_18,0.293579,643.714,420.0,662.572,428.143
barrier,20200829160701219_1.mp4_18,0.187174,1641.1,715.61,1850.51,865.646
barrier,20200829160701219_1.mp4_18,0.111226,567.576,420.0,586.424,432.0
barrier,20200829160701219_1.mp4_18,0.0643717,94.7042,814.426,282.886,929.377
coast,20200829160701219_1.mp4_18,0.897786,0.67984,156.789,1905.36,451.686
barrier,20200829160701219_1.mp4_18,0.874674,444.897,424.448,508.406,462.216
barrier,20200829160701219_1.mp4_18,0.419149,868.929,411.464,887.071,419.452
barrier,20200829160701219_1.mp4_18,0.293579,643.714,420.0,662.572,428.143
barrier,20200829160701219_1.mp4_18,0.187174,1641.1,715.61,1850.51,865.646
barrier,20200829160701219_1.mp4_18,0.111226,567.576,420.0,586.424,432.0
barrier,20200829160701219_1.mp4_18,0.0643717,94.7042,814.426,282.886,929.377
coast,20200829160701219_1.mp4_18,0.897786,0.67984,156.789,1905.36,451.686
barrier,20200829160701219_1.mp4_18,0.874674,444.897,424.448,508.406,462.216
barrier,20200829160701219_1.mp4_18,0.419149,868.929,411.464,887.071,419.452
barrier,20200829160701219_1.mp4_18,0.293579,643.714,420.0,662.572,428.143
barrier,20200829160701219_1.mp4_18,0.187174,1641.1,715.61,1850.51,865.646
barrier,20200829160701219_1.mp4_18,0.111226,567.576,420.0,586.424,432.0
barrier,20200829160701219_1.mp4_18,0.0643717,94.7042,814.426,282.886,929.377
barrier,20200829153758943.mp4_50,0.902181,752.087,454.406,818.61,526.574
barrier,20200829153758943.mp4_50,0.897135,1013.66,480.326,1086.68,526.339
barrier,20200829153758943.mp4_50,0.846517,1107.09,491.701,1130.27,505.633
barrier,20200829153758943.mp4_50,0.239421,318.0,544.0,330.0,552.0
barrier,20200829153758943.mp4_50,0.132487,1760.0,456.0,1776.0,471.0
barrier,20200829153758943.mp4_50,0.902181,752.087,454.406,818.61,526.574
barrier,20200829153758943.mp4_50,0.897135,1013.66,480.326,1086.68,526.339
barrier,20200829153758943.mp4_50,0.574219,1109.03,492.508,1128.97,504.984
barrier,20200829153758943.mp4_50,0.367676,1761.52,456.877,1775.56,470.561
barrier,20200829153758943.mp4_50,0.322428,317.485,544.0,330.0,552.257
barrier,20200829153758943.mp4_50,0.272298,1103.0,490.0,1133.0,507.0
barrier,20200829153758943.mp4_50,0.11263,1703.0,457.0,1737.0,476.0
barrier,20200829153758943.mp4_50,0.108887,1220.0,582.0,1240.0,592.0
barrier,20200829153758943.mp4_50,0.0540391,952.251,498.0,994.084,518.0
barrier,20200829153758943.mp4_50,0.902181,752.087,454.406,818.61,526.574
barrier,20200829153758943.mp4_50,0.897135,1013.66,480.326,1086.68,526.339
barrier,20200829153758943.mp4_50,0.846517,1107.09,491.701,1130.27,505.633
barrier,20200829153758943.mp4_50,0.367676,1761.52,456.877,1775.56,470.561
barrier,20200829153758943.mp4_50,0.322428,317.485,544.0,330.0,552.257
barrier,20200829153758943.mp4_50,0.11263,1703.0,457.0,1737.0,476.0
barrier,20200829153758943.mp4_50,0.108887,1220.0,582.0,1240.0,592.0
barrier,20200829153758943.mp4_50,0.902181,752.087,454.406,818.61,526.574
barrier,20200829153758943.mp4_50,0.897135,1013.66,480.326,1086.68,526.339
barrier,20200829153758943.mp4_50,0.846517,1107.09,491.701,1130.27,505.633
barrier,20200829153758943.mp4_50,0.367676,1761.52,456.877,1775.56,470.561
barrier,20200829153758943.mp4_50,0.322428,317.485,544.0,330.0,552.257
barrier,20200829153758943.mp4_50,0.11263,1703.0,457.0,1737.0,476.0
barrier,20200829153758943.mp4_50,0.108887,1220.0,582.0,1240.0,592.0
coast,20200829160701219_1.mp4_216,0.815755,792.488,274.75,1920.0,474.964
coast,20200829160701219_1.mp4_216,0.106527,837.0,406.0,1237.0,478.0
coast,20200829160701219_1.mp4_216,0.815755,792.488,274.75,1920.0,474.964
coast,20200829160701219_1.mp4_216,0.0896302,567.396,438.993,880.216,490.403
barrier,20200829160701219_1.mp4_216,0.0591633,590.0,542.0,606.0,550.0
coast,20200829160701219_1.mp4_216,0.815755,792.488,274.75,1920.0,474.964
coast,20200829160701219_1.mp4_216,0.0896302,567.396,438.993,880.216,490.403
barrier,20200829160701219_1.mp4_216,0.0591633,590.0,542.0,606.0,550.0
coast,20200829160701219_1.mp4_216,0.815755,792.488,274.75,1920.0,474.964
coast,20200829160701219_1.mp4_216,0.0896302,567.396,438.993,880.216,490.403
barrier,20200829160701219_1.mp4_216,0.0591633,590.0,542.0,606.0,550.0
coast,20200829160701219_1.mp4_62,0.615641,6.10813,388.704,849.798,494.534
coast,20200829160701219_1.mp4_62,0.615641,6.10813,388.704,849.798,494.534
barrier,20200829160701219_1.mp4_62,0.2123,69.9278,415.099,201.826,448.751
barrier,20200829160701219_1.mp4_62,0.0555827,278.0,453.0,288.0,460.0
coast,20200829160701219_1.mp4_62,0.615641,6.10813,388.704,849.798,494.534
barrier,20200829160701219_1.mp4_62,0.201741,69.453,415.0,201.137,449.0
barrier,20200829160701219_1.mp4_62,0.0677896,55.8577,39.9052,83.1897,62.0948
barrier,20200829160701219_1.mp4_62,0.0555827,278.0,453.0,288.0,460.0
coast,20200829160701219_1.mp4_62,0.615641,6.10813,388.704,849.798,494.534
barrier,20200829160701219_1.mp4_62,0.201741,69.453,415.0,201.137,449.0
barrier,20200829160701219_1.mp4_62,0.0677896,55.8577,39.9052,83.1897,62.0948
barrier,20200829160701219_1.mp4_62,0.0555827,278.0,453.0,288.0,460.0
barrier,20200829163250129_1.mp4_85,0.891764,1463.0,439.024,1544.37,469.944
barrier,20200829163250129_1.mp4_85,0.878255,1230.01,454.347,1289.99,481.953
barrier,20200829163250129_1.mp4_85,0.865072,164.399,497.019,189.601,509.981
coast,20200829163250129_1.mp4_85,0.792969,32.7923,328.613,1920.0,519.672
barrier,20200829163250129_1.mp4_85,0.891764,1463.0,439.024,1544.37,469.944
barrier,20200829163250129_1.mp4_85,0.878255,1230.01,454.347,1289.99,481.953
barrier,20200829163250129_1.mp4_85,0.865072,164.399,497.019,189.601,509.981
coast,20200829163250129_1.mp4_85,0.792969,32.7923,328.613,1920.0,519.672
barrier,20200829163250129_1.mp4_85,0.891764,1463.0,439.024,1544.37,469.944
barrier,20200829163250129_1.mp4_85,0.878255,1230.01,454.347,1289.99,481.953
barrier,20200829163250129_1.mp4_85,0.865072,164.399,497.019,189.601,509.981
coast,20200829163250129_1.mp4_85,0.792969,32.7923,328.613,1920.0,519.672
barrier,20200829163250129_1.mp4_85,0.891764,1463.0,439.024,1544.37,469.944
barrier,20200829163250129_1.mp4_85,0.878255,1230.01,454.347,1289.99,481.953
barrier,20200829163250129_1.mp4_85,0.865072,164.399,497.019,189.601,509.981
coast,20200829163250129_1.mp4_85,0.792969,32.7923,328.613,1920.0,519.672
barrier,20200829160701219_1.mp4_102,0.090332,1235.0,609.0,1245.0,616.0
barrier,20200829160701219_1.mp4_102,0.090332,1235.0,609.0,1245.0,616.0
barrier,20200829160701219_1.mp4_102,0.090332,1235.0,609.0,1245.0,616.0
barrier,20200829155313476.mp4_78,0.703451,948.224,409.148,971.776,422.852
coast,20200829155313476.mp4_78,0.630208,11.5488,346.797,964.675,456.743
barrier,20200829155313476.mp4_78,0.703451,948.224,409.148,971.776,422.852
coast,20200829155313476.mp4_78,0.630208,11.5488,346.797,964.675,456.743
barrier,20200829155313476.mp4_78,0.229899,947.37,380.0,968.63,396.945
barrier,20200829155313476.mp4_78,0.206482,1519.76,385.259,1534.76,396.0
barrier,20200829155313476.mp4_78,0.171041,1534.97,416.0,1561.03,428.0
barrier,20200829155313476.mp4_78,0.703451,948.224,409.148,971.776,422.852
coast,20200829155313476.mp4_78,0.630208,11.5488,346.797,964.675,456.743
barrier,20200829155313476.mp4_78,0.229899,947.37,380.0,968.63,396.945
barrier,20200829155313476.mp4_78,0.206482,1519.76,385.259,1534.76,396.0
barrier,20200829155313476.mp4_78,0.171041,1534.97,416.0,1561.03,428.0
barrier,20200829155313476.mp4_78,0.703451,948.224,409.148,971.776,422.852
coast,20200829155313476.mp4_78,0.630208,11.5488,346.797,964.675,456.743
barrier,20200829155313476.mp4_78,0.229899,947.37,380.0,968.63,396.945
barrier,20200829155313476.mp4_78,0.206482,1519.76,385.259,1534.76,396.0
barrier,20200829155313476.mp4_78,0.171041,1534.97,416.0,1561.03,428.0
coast,20200829160701219_1.mp4_61,0.171387,20.0,402.0,488.0,458.0
coast,20200829160701219_1.mp4_61,0.363413,19.5281,404.114,478.735,456.786
coast,20200829160701219_1.mp4_61,0.349121,20.0,404.036,476.8,456.982
coast,20200829160701219_1.mp4_61,0.349121,20.0,404.036,476.8,456.982
barrier,20200829155313476.mp4_14,0.421387,1720.24,605.205,1790.96,634.795
barrier,20200829155313476.mp4_14,0.346924,1507.75,603.625,1574.0,633.124
barrier,20200829155313476.mp4_14,0.421387,1720.24,605.205,1790.96,634.795
barrier,20200829155313476.mp4_14,0.353679,1507.53,603.709,1574.38,633.217
barrier,20200829155313476.mp4_14,0.421387,1720.24,605.205,1790.96,634.795
barrier,20200829155313476.mp4_14,0.346924,1507.75,603.625,1574.0,633.124
barrier,20200829155313476.mp4_14,0.421387,1720.24,605.205,1790.96,634.795
barrier,20200829155313476.mp4_14,0.346924,1507.75,603.625,1574.0,633.124
barrier,20200829153758943.mp4_1,0.871907,1477.65,407.988,1571.68,459.012
barrier,20200829153758943.mp4_1,0.839681,687.804,302.808,872.266,451.352
barrier,20200829153758943.mp4_1,0.507324,1002.71,387.139,1021.29,397.0
coast,20200829153758943.mp4_1,0.307129,0.0,268.491,968.579,520.913
barrier,20200829153758943.mp4_1,0.237305,255.0,328.0,1321.0,416.0
barrier,20200829153758943.mp4_1,0.871907,1477.65,407.988,1571.68,459.012
barrier,20200829153758943.mp4_1,0.560872,664.343,290.782,888.803,466.937
barrier,20200829153758943.mp4_1,0.507324,1002.71,387.139,1021.29,397.0
